departure,return,price,departure_airport,arrival_airport,date_of_export,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry
2025-10-04,,449.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-05,,739.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-06,,291.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-07,,249.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-08,,255.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-09,,158.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-10,,158.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-11,,158.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-12,,449.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-13,,269.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-14,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-15,,182.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-16,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-17,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-18,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-19,,399.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-20,,158.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-21,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-22,,182.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-23,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-24,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-25,,124.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-26,,399.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-27,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-28,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-29,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-30,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-31,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-01,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-02,,363.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-03,,192.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-04,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-05,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-06,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-07,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-08,,249.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-09,,309.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-10,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-11,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-12,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-13,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-14,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-15,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-16,,363.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-17,,99.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-18,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-19,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-20,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-21,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-22,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-23,,309.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-24,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-25,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-26,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-27,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-28,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-29,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-30,,365.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-01,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-02,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-03,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-04,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-05,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-06,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-07,,309.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-08,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-09,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-10,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-11,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-12,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-13,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-14,,82.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-15,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-16,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-17,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-18,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-19,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-20,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-21,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-22,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-23,,109.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-24,,109.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-25,,109.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-26,,89.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-27,,219.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-28,,219.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-29,,179.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-30,,219.0,KRK,OSL,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-17,,440.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-18,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-19,,141.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-20,,146.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-21,,813.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-22,,474.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-23,,93.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-24,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-25,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-26,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-27,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-28,,97.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-29,,190.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-30,,108.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-01,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-02,,84.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-03,,133.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-04,,271.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-05,,444.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-06,,385.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-07,,186.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-08,,89.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-09,,85.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-10,,106.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-11,,176.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-12,,341.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-13,,275.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-14,,181.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-15,,90.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-16,,76.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-17,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-18,,71.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-19,,135.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-20,,141.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-21,,89.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-22,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-23,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-24,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-25,,87.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-26,,106.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-27,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-28,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-29,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-30,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-10-31,,69.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-01,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-02,,104.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-03,,205.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-04,,86.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-05,,87.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-06,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-07,,89.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-08,,137.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-09,,128.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-10,,87.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-11,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-12,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-13,,71.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-14,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-15,,85.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-16,,176.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-17,,134.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-18,,73.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-19,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-20,,76.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-21,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-22,,73.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-23,,128.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-24,,77.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-25,,84.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-26,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-27,,73.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-28,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-29,,71.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-11-30,,253.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-01,,77.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-02,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-03,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-04,,98.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-05,,102.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-06,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-07,,180.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-08,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-09,,74.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-10,,82.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-11,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-12,,76.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-13,,73.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-14,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-15,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-16,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-17,,70.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-18,,72.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-19,,84.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-20,,86.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-21,,84.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-22,,82.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-23,,122.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-24,,280.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-25,,869.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-26,,296.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-27,,217.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-28,,329.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-29,,172.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-12-30,,193.0,KRK,TRF,2025-09-17,Kraków,Polska,Oslo,Norwegia
2025-09-17,,1155.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-18,,926.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-19,,294.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-20,,1005.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-21,,1253.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-22,,322.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-23,,855.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-24,,741.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-25,,586.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-26,,279.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-27,,757.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-28,,855.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-29,,309.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-09-30,,847.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-01,,594.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-02,,523.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-03,,272.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-04,,643.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-05,,715.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-06,,214.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-07,,702.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-08,,630.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-09,,411.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-10,,249.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-11,,645.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-12,,645.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-13,,407.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-14,,594.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-15,,449.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-16,,523.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-17,,224.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-18,,545.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-19,,545.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-20,,214.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-21,,449.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-22,,449.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-23,,461.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-24,,334.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-25,,545.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-26,,450.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-27,,274.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-28,,461.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-29,,367.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-30,,451.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-10-31,,234.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-01,,378.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-02,,450.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-03,,364.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-04,,367.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-05,,367.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-06,,378.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-07,,349.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-08,,461.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-09,,432.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-10,,319.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
2025-11-11,,367.0,KRK,AMS,2025-09-17,Kraków,Polska,Amsterdam,Holandia
